,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
20321,1.238659733151568e+18,Sat Mar 14 02:54:28 +0000 2020,"@LAadoptRescue BRUNO BEAR 
🆘WAITING 3 MONTHS🆘

Most adoptable senior!
Bruno is so deserving of #love He entered the… https://t.co/0xj3vZOYH6",en,"[{'text': 'love', 'indices': [95, 100]}]",['love'],🆘🆘,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior! Bruno is so deserving of He entered the…,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior Bruno deserving He entered the…,"['bruno', 'bear', 'waiting', 'months', 'most', 'adoptable', 'senior', 'bruno', 'deserving', 'he', 'entered', 'the']","bruno,bear,waiting,month,most,adoptable,senior,bruno,deserving,he,entered,the",0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,fearclass
20298,1.2386596254462444e+18,Sat Mar 14 02:54:02 +0000 2020,"Yo, @therealjoebob hasn’t seen Behind the Mask? 😱😱 @kinky_horror  #Joebobanddarcy #MutantFam",en,"[{'text': 'Joebobanddarcy', 'indices': [66, 81]}, {'text': 'MutantFam', 'indices': [82, 92]}]","['joebobanddarcy', 'mutantfam']",😱😱,"Yo, hasn’t seen Behind the Mask?",Yo ’ seen Behind Mask,"['yo', 'seen', 'behind', 'mask']","yo,seen,behind,mask",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,fearclass
20830,1.2386613879806403e+18,Sat Mar 14 03:01:02 +0000 2020,Watch @OperationRRR's broadcast: How To Love Yourself #trama #ADHD #Anxiety https://t.co/ccG6eH07pg,en,"[{'text': 'trama', 'indices': [54, 60]}, {'text': 'ADHD', 'indices': [61, 66]}, {'text': 'Anxiety', 'indices': [67, 75]}]","['trama', 'adhd', 'anxiety']",,Watch 's broadcast: How To Love Yourself,Watch 's broadcast How To Love Yourself,"['watch', 'broadcast', 'how', 'to', 'love', 'yourself']","watch,broadcast,how,to,love,yourself",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20876,1.238661537989972e+18,Sat Mar 14 03:01:38 +0000 2020,RT @LogisticsStuff: Quotes about Facing your Fears https://t.co/2zMQxWeBdl #Fear #Failure #Obstacles #Dream #Goals #Success #Motivation #Do…,en,"[{'text': 'Fear', 'indices': [75, 80]}, {'text': 'Failure', 'indices': [81, 89]}, {'text': 'Obstacles', 'indices': [90, 100]}, {'text': 'Dream', 'indices': [101, 107]}, {'text': 'Goals', 'indices': [108, 114]}, {'text': 'Success', 'indices': [115, 123]}, {'text': 'Motivation', 'indices': [124, 135]}]","['fear', 'failure', 'obstacles', 'dream', 'goals', 'success', 'motivation']",,: Quotes about Facing your Fears …,Quotes Facing Fears …,"['quotes', 'facing', 'fears']","quote,facing,fear",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20748,1.238661163291824e+18,Sat Mar 14 03:00:09 +0000 2020,This corona virus got us out here acting crazy #drosscomedy #coronavirüsü #sick #epidemic #soap #bleach… https://t.co/t7N7DDKKxE,en,"[{'text': 'drosscomedy', 'indices': [47, 59]}, {'text': 'coronavirüsü', 'indices': [60, 73]}, {'text': 'sick', 'indices': [74, 79]}, {'text': 'epidemic', 'indices': [80, 89]}, {'text': 'soap', 'indices': [90, 95]}, {'text': 'bleach', 'indices': [96, 103]}]","['drosscomedy', 'coronavirüsü', 'sick', 'epidemic', 'soap', 'bleach']",,This corona virus got us out here acting crazy …,This corona virus got us acting crazy …,"['this', 'corona', 'virus', 'got', 'us', 'acting', 'crazy']","this,corona,virus,got,u,acting,crazy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23383,1.2386708748883517e+18,Sat Mar 14 03:38:44 +0000 2020,RT @ByronPaulus: #Worry is a cycle of inefficient #thoughts whirling around a center of #fear. - Corrie Ten Boom,en,"[{'text': 'Worry', 'indices': [17, 23]}, {'text': 'thoughts', 'indices': [50, 59]}, {'text': 'fear', 'indices': [88, 93]}]","['worry', 'thoughts', 'fear']",,: is a cycle of inefficient whirling around a center of . - Corrie Ten Boom,cycle inefficient whirling around center Corrie Ten Boom,"['cycle', 'inefficient', 'whirling', 'around', 'center', 'corrie', 'ten', 'boom']","cycle,inefficient,whirling,around,center,corrie,ten,boom",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,fearclass
23381,1.238670862401839e+18,Sat Mar 14 03:38:41 +0000 2020,"RT @HeinzVHoenen: #Fear #virus #coronavirus #AIEthics 

Fear versus Facts

HT @PeterDiamandis 
cc @erikbryn @tantriclens @cellrepair777 @To…",en,"[{'text': 'Fear', 'indices': [18, 23]}, {'text': 'virus', 'indices': [24, 30]}, {'text': 'coronavirus', 'indices': [31, 43]}, {'text': 'AIEthics', 'indices': [44, 53]}]","['fear', 'virus', 'coronavirus', 'aiethics']",,: Fear versus Facts HT cc …,Fear versus Facts HT cc …,"['fear', 'versus', 'facts', 'ht', 'cc']","fear,versus,fact,ht,cc",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23370,1.2386708311542784e+18,Sat Mar 14 03:38:34 +0000 2020,"For you have not received the spirit of #bondage again to #fear, but youhave received the #Spirit of #adoption, whe… https://t.co/64nmZo5YHW",en,"[{'text': 'bondage', 'indices': [40, 48]}, {'text': 'fear', 'indices': [58, 63]}, {'text': 'Spirit', 'indices': [90, 97]}, {'text': 'adoption', 'indices': [101, 110]}]","['bondage', 'fear', 'spirit', 'adoption']",,"For you have not received the spirit of again to , but youhave received the of , whe…",For received spirit youhave received whe…,"['for', 'received', 'spirit', 'youhave', 'received', 'whe']","for,received,spirit,youhave,received,whe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20635,1.2386608377970647e+18,Sat Mar 14 02:58:51 +0000 2020,skyrockets and I don't think I could ever meet them. Anyone else understand my predicament? #Anxiety… https://t.co/1acD6td7Tx,en,"[{'text': 'Anxiety', 'indices': [92, 100]}]",['anxiety'],,skyrockets and I don't think I could ever meet them. Anyone else understand my predicament? …,skyrockets I n't think I could ever meet Anyone else understand predicament …,"['skyrockets', 'i', 'think', 'i', 'could', 'ever', 'meet', 'anyone', 'else', 'understand', 'predicament']","skyrocket,i,think,i,could,ever,meet,anyone,else,understand,predicament",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23334,1.2386706779110236e+18,Sat Mar 14 03:37:57 +0000 2020,RT @madeleine_alba: “Happiness is a choice” is one of many ‘inspirational’ ideas that is shaming &amp; damaging to those suffering #depression.…,en,"[{'text': 'depression', 'indices': [131, 142]}]",['depression'],,: “Happiness is a choice” is one of many ‘inspirational’ ideas that is shaming &amp; damaging to those suffering .…,“ Happiness choice ” one many ‘ inspirational ’ ideas shaming amp damaging suffering .…,"['happiness', 'choice', 'one', 'many', 'inspirational', 'ideas', 'shaming', 'amp', 'damaging', 'suffering']","happiness,choice,one,many,inspirational,idea,shaming,amp,damaging,suffering",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23339,1.2386707059250094e+18,Sat Mar 14 03:38:04 +0000 2020,"RT @MissDeeMe12: Sometimes, I have to remind myself to just relax, and breathe #Anxiety",en,"[{'text': 'Anxiety', 'indices': [79, 87]}]",['anxiety'],,": Sometimes, I have to remind myself to just relax, and breathe",Sometimes I remind relax breathe,"['sometimes', 'i', 'remind', 'relax', 'breathe']","sometimes,i,remind,relax,breathe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
9728,1.2386139667813827e+18,Fri Mar 13 23:52:36 +0000 2020,"RT @Jali_Cat: 💩So @SethAbramson @shannonrwatts @maggieNYT @Peter_Wehner are trending The Trump Presidency Is Over.

🚨👉🏻Please leave them &amp;…",en,[],[],💩🚨👉🏻,: So are trending The Trump Presidency Is Over. Please leave them &amp;…,So trending The Trump Presidency Is Over Please leave amp …,"['so', 'trending', 'the', 'trump', 'presidency', 'is', 'over', 'please', 'leave', 'amp']","so,trending,the,trump,presidency,is,over,please,leave,amp",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
23300,1.2386705542797107e+18,Sat Mar 14 03:37:28 +0000 2020,Mask 550 ang box alcohol 400 plus ang 1L? 😱,en,[],[],😱,Mask ang box alcohol plus ang L?,Mask ang box alcohol plus ang L,"['mask', 'ang', 'box', 'alcohol', 'plus', 'ang', 'l']","mask,ang,box,alcohol,plus,ang,l",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
16531,1.238616623046701e+18,Sat Mar 14 00:03:09 +0000 2020,"@Eric_Chase @White_Dion_ Yeah, that's what my wife said too. 😢 so no mask",en,[],[],😢,"Yeah, that's what my wife said too. so no mask",Yeah 's wife said mask,"['yeah', 'wife', 'said', 'mask']","yeah,wife,said,mask",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
20727,1.2386611089755546e+18,Sat Mar 14 02:59:56 +0000 2020,"RT @CaRT3nO: @LAadoptRescue BRUNO BEAR 
🆘WAITING 3 MONTHS🆘

Most adoptable senior!
Bruno is so deserving of #love He entered the shelter in…",en,"[{'text': 'love', 'indices': [108, 113]}]",['love'],🆘🆘,: BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior! Bruno is so deserving of He entered the shelter in…,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior Bruno deserving He entered shelter in…,"['bruno', 'bear', 'waiting', 'months', 'most', 'adoptable', 'senior', 'bruno', 'deserving', 'he', 'entered', 'shelter', 'in']","bruno,bear,waiting,month,most,adoptable,senior,bruno,deserving,he,entered,shelter,in",0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,fearclass
23267,1.2386704188249088e+18,Sat Mar 14 03:36:55 +0000 2020,@Brian_s20 Dogs can’t contract #coronavirus but humans can? Dogs can take human meds for #anxiety #glaucoma and… https://t.co/MUmNPgcfDp,en,"[{'text': 'coronavirus', 'indices': [31, 43]}, {'text': 'anxiety', 'indices': [89, 97]}, {'text': 'glaucoma', 'indices': [98, 107]}]","['coronavirus', 'anxiety', 'glaucoma']",,Dogs can’t contract but humans can? Dogs can take human meds for and…,Dogs ’ contract humans Dogs take human meds and…,"['dogs', 'contract', 'humans', 'dogs', 'take', 'human', 'meds', 'and']","dog,contract,human,dog,take,human,med,and",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23342,1.23867072541594e+18,Sat Mar 14 03:38:08 +0000 2020,"@longarmsshow I’ve had allergies the past couple days, and can confirm, also have the virus #anxiety",en,"[{'text': 'anxiety', 'indices': [92, 100]}]",['anxiety'],,"I’ve had allergies the past couple days, and can confirm, also have the virus",I ’ allergies past couple days confirm also virus,"['i', 'allergies', 'past', 'couple', 'days', 'confirm', 'also', 'virus']","i,allergy,past,couple,day,confirm,also,virus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20737,1.2386611401896018e+18,Sat Mar 14 03:00:03 +0000 2020,"RT @blkcrappyescort: @LAadoptRescue BRUNO BEAR 
🆘WAITING 3 MONTHS🆘

Most adoptable senior!
Bruno is so deserving of #love He entered the sh…",en,"[{'text': 'love', 'indices': [116, 121]}]",['love'],🆘🆘,: BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior! Bruno is so deserving of He entered the sh…,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior Bruno deserving He entered sh…,"['bruno', 'bear', 'waiting', 'months', 'most', 'adoptable', 'senior', 'bruno', 'deserving', 'he', 'entered', 'sh']","bruno,bear,waiting,month,most,adoptable,senior,bruno,deserving,he,entered,sh",0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,fearclass
11706,1.238614713837052e+18,Fri Mar 13 23:55:34 +0000 2020,No he shouldn’t 😱 people are ridiculous,en,[],[],😱,No he shouldn’t people are ridiculous,No ’ people ridiculous,"['no', 'people', 'ridiculous']","no,people,ridiculous",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
23358,1.238670769158316e+18,Sat Mar 14 03:38:19 +0000 2020,"RT @JD_Wininger: How we live and whether or not we are ready to face eternity is more important than how and when we die. #fear, #faith htt…",en,"[{'text': 'fear', 'indices': [122, 127]}, {'text': 'faith', 'indices': [129, 135]}]","['fear', 'faith']",,": How we live and whether or not we are ready to face eternity is more important than how and when we die. , htt…",How live whether ready face eternity important die htt…,"['how', 'live', 'whether', 'ready', 'face', 'eternity', 'important', 'die', 'htt']","how,live,whether,ready,face,eternity,important,die,htt",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23363,1.2386707801010831e+18,Sat Mar 14 03:38:22 +0000 2020,"RT @JPBrown5: Do you have coronavirus response anxiety?

That's #anxiety from the way people are responding to coronavirus.

I do.

This is…",en,"[{'text': 'anxiety', 'indices': [64, 72]}]",['anxiety'],,: Do you have coronavirus response anxiety? That's from the way people are responding to coronavirus. I do. This is…,Do coronavirus response anxiety That 's way people responding coronavirus I This is…,"['do', 'coronavirus', 'response', 'anxiety', 'that', 'way', 'people', 'responding', 'coronavirus', 'i', 'this', 'is']","do,coronavirus,response,anxiety,that,way,people,responding,coronavirus,i,this,is",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20742,1.2386611503985418e+18,Sat Mar 14 03:00:06 +0000 2020,"RT @MugenRnR: @LAadoptRescue BRUNO BEAR 
🆘WAITING 3 MONTHS🆘

Most adoptable senior!
Bruno is so deserving of #love He entered the shelter i…",en,"[{'text': 'love', 'indices': [109, 114]}]",['love'],🆘🆘,: BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior! Bruno is so deserving of He entered the shelter i…,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior Bruno deserving He entered shelter i…,"['bruno', 'bear', 'waiting', 'months', 'most', 'adoptable', 'senior', 'bruno', 'deserving', 'he', 'entered', 'shelter', 'i']","bruno,bear,waiting,month,most,adoptable,senior,bruno,deserving,he,entered,shelter,i",0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,fearclass
20471,1.2386602493363937e+18,Sat Mar 14 02:56:31 +0000 2020,I get money lil bae I don’t complain... @MoneyMan #Epidemic #WeNotLazy,en,"[{'text': 'Epidemic', 'indices': [50, 59]}, {'text': 'WeNotLazy', 'indices': [60, 70]}]","['epidemic', 'wenotlazy']",,I get money lil bae I don’t complain...,I get money lil bae I ’ complain ...,"['i', 'get', 'money', 'lil', 'bae', 'i', 'complain']","i,get,money,lil,bae,i,complain",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20468,1.2386602448987546e+18,Sat Mar 14 02:56:30 +0000 2020,RT @adventure2learn: The concern over #Covid_19 is causing a lot of #anxiety and uncertainty among adults and children. Help #relax and #ca…,en,"[{'text': 'Covid_19', 'indices': [38, 47]}, {'text': 'anxiety', 'indices': [68, 76]}, {'text': 'relax', 'indices': [125, 131]}]","['covid_19', 'anxiety', 'relax']",,: The concern over is causing a lot of and uncertainty among adults and children. Help and …,The concern causing lot uncertainty among adults children Help …,"['the', 'concern', 'causing', 'lot', 'uncertainty', 'among', 'adults', 'children', 'help']","the,concern,causing,lot,uncertainty,among,adult,child,help",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
20728,1.238661120887386e+18,Sat Mar 14 02:59:59 +0000 2020,"RT @Johnnyb18c: @LAadoptRescue BRUNO BEAR 
🆘WAITING 3 MONTHS🆘

Most adoptable senior!
Bruno is so deserving of #love He entered the shelter…",en,"[{'text': 'love', 'indices': [111, 116]}]",['love'],🆘🆘,: BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior! Bruno is so deserving of He entered the shelter…,BRUNO BEAR 🆘WAITING MONTHS🆘 Most adoptable senior Bruno deserving He entered shelter…,"['bruno', 'bear', 'waiting', 'months', 'most', 'adoptable', 'senior', 'bruno', 'deserving', 'he', 'entered', 'shelter']","bruno,bear,waiting,month,most,adoptable,senior,bruno,deserving,he,entered,shelter",0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,fearclass
16388,1.2386165603208765e+18,Sat Mar 14 00:02:55 +0000 2020,@tinysprite @rickygervais 😢 Very sorry for your loss. RIP Angus Angel. 🌈,en,[],[],😢🌈,Very sorry for your loss. RIP Angus Angel.,Very sorry loss RIP Angus Angel,"['very', 'sorry', 'loss', 'rip', 'angus', 'angel']","very,sorry,loss,rip,angus,angel",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
23637,1.2386719502825103e+18,Sat Mar 14 03:43:01 +0000 2020,I have a mental illness. Please don't judge my side of the fence unless you've got the balls to jump it. #PTSD #depression￼,en,"[{'text': 'PTSD', 'indices': [105, 110]}, {'text': 'depression', 'indices': [111, 122]}]","['ptsd', 'depression']",,I have a mental illness. Please don't judge my side of the fence unless you've got the balls to jump it. ￼,I mental illness Please n't judge side fence unless 've got balls jump ￼,"['i', 'mental', 'illness', 'please', 'judge', 'side', 'fence', 'unless', 've', 'got', 'balls', 'jump']","i,mental,illness,please,judge,side,fence,unless,ve,got,ball,jump",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23680,1.2386720936188682e+18,Sat Mar 14 03:43:35 +0000 2020,@RepKatiePorter #FEAR MONGERING OUR GREAT CALIFORNIA GOVERNOR APPRECIATES PRESIDENT TRUMPS FAST HANDLING AND HELP F… https://t.co/WAnjZu6MjB,en,"[{'text': 'FEAR', 'indices': [16, 21]}]",['fear'],,MONGERING OUR GREAT CALIFORNIA GOVERNOR APPRECIATES PRESIDENT TRUMPS FAST HANDLING AND HELP F…,MONGERING OUR GREAT CALIFORNIA GOVERNOR APPRECIATES PRESIDENT TRUMPS FAST HANDLING AND HELP F…,"['mongering', 'our', 'great', 'california', 'governor', 'appreciates', 'president', 'trumps', 'fast', 'handling', 'and', 'help', 'f']","mongering,our,great,california,governor,appreciates,president,trump,fast,handling,and,help,f",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23898,1.2386729090250547e+18,Sat Mar 14 03:46:49 +0000 2020,Quit spreading #FEAR.,en,"[{'text': 'FEAR', 'indices': [15, 20]}]",['fear'],,Quit spreading .,Quit spreading,"['quit', 'spreading']","quit,spreading",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
21028,1.2386621369156895e+18,Sat Mar 14 03:04:01 +0000 2020,"Did @BillGates foresee the #COVID19 #Epidemic coming back in 2015?
https://t.co/Zih4WkESx5",en,"[{'text': 'COVID19', 'indices': [27, 35]}, {'text': 'Epidemic', 'indices': [36, 45]}]","['covid19', 'epidemic']",,Did foresee the coming back in ?,Did foresee coming back,"['did', 'foresee', 'coming', 'back']","did,foresee,coming,back",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23941,1.2386730860287713e+18,Sat Mar 14 03:47:31 +0000 2020,RT @Poonam_Datta: Have #Faith not #Fear https://t.co/77UtEVOhAN,en,"[{'text': 'Faith', 'indices': [23, 29]}, {'text': 'Fear', 'indices': [34, 39]}]","['faith', 'fear']",,: Have not,Have,['have'],have,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23104,1.2386698290300436e+18,Sat Mar 14 03:34:35 +0000 2020,#thegoodlife4us Ready for a #Mood Makeover™? https://t.co/2MSGsWB6S3 #anxiety,en,"[{'text': 'thegoodlife4us', 'indices': [0, 15]}, {'text': 'Mood', 'indices': [28, 33]}, {'text': 'anxiety', 'indices': [69, 77]}]","['thegoodlife4us', 'mood', 'anxiety']",™,Ready for a Makeover™?,Ready Makeover™,"['ready', 'makeover']","ready,makeover",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23103,1.2386698279773143e+18,Sat Mar 14 03:34:35 +0000 2020,RT @MelanieBadali: Tips from @MyWorkHealth @drjotisamra on how to reduce #Covid_19 #anxiety in the #workplace. https://t.co/sx91wvXRMB,en,"[{'text': 'Covid_19', 'indices': [73, 82]}, {'text': 'anxiety', 'indices': [83, 91]}, {'text': 'workplace', 'indices': [99, 109]}]","['covid_19', 'anxiety', 'workplace']",,: Tips from on how to reduce in the .,Tips reduce,"['tips', 'reduce']","tip,reduce",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23099,1.2386698248443535e+18,Sat Mar 14 03:34:34 +0000 2020,Why Fear is Every Leader’s Worst Enemy https://t.co/BZb823zLOt #Fear #Leaders #Challenge #FaceUp #Opportunity… https://t.co/vTjcvAD1j4,en,"[{'text': 'Fear', 'indices': [63, 68]}, {'text': 'Leaders', 'indices': [69, 77]}, {'text': 'Challenge', 'indices': [78, 88]}, {'text': 'FaceUp', 'indices': [89, 96]}, {'text': 'Opportunity', 'indices': [97, 109]}]","['fear', 'leaders', 'challenge', 'faceup', 'opportunity']",,Why Fear is Every Leader’s Worst Enemy …,Why Fear Every Leader ’ Worst Enemy …,"['why', 'fear', 'every', 'leader', 'worst', 'enemy']","why,fear,every,leader,worst,enemy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
11505,1.2386146345101844e+18,Fri Mar 13 23:55:15 +0000 2020,"@CBSLA 7 years Vegan 🌱 haven’t had a slightest headache 🤕 cold 🥶 or flu 😷!

Corona virus is from eating animals dea… https://t.co/ZwVwLM9Fhm",en,[],[],🌱🤕🥶😷,years Vegan haven’t had a slightest headache 🤕 cold 🥶 or flu ! Corona virus is from eating animals dea…,years Vegan ’ slightest headache 🤕 cold 🥶 flu Corona virus eating animals dea…,"['years', 'vegan', 'slightest', 'headache', 'cold', 'flu', 'corona', 'virus', 'eating', 'animals', 'dea']","year,vegan,slightest,headache,cold,flu,corona,virus,eating,animal,dea",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
21017,1.2386620719543992e+18,Sat Mar 14 03:03:45 +0000 2020,"RT @EveyHammond19: Mental illness isn't easy, it's even harder when people assume you can just ""get over it"". #mentalhealth #anxiety https:…",en,"[{'text': 'mentalhealth', 'indices': [110, 123]}, {'text': 'anxiety', 'indices': [124, 132]}]","['mentalhealth', 'anxiety']",,": Mental illness isn't easy, it's even harder when people assume you can just ""get over it"". https:…",Mental illness n't easy 's even harder people assume `` get '' https …,"['mental', 'illness', 'easy', 'even', 'harder', 'people', 'assume', 'get', 'https']","mental,illness,easy,even,harder,people,assume,get,http",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23979,1.2386732613129257e+18,Sat Mar 14 03:48:13 +0000 2020,Goa invokes Epidemic Diseases Act #Goa #Government #invokes #Epidemic #Diseases #Act #precaution #COVID2019… https://t.co/z9m24BdnwH,en,"[{'text': 'Goa', 'indices': [34, 38]}, {'text': 'Government', 'indices': [39, 50]}, {'text': 'invokes', 'indices': [51, 59]}, {'text': 'Epidemic', 'indices': [60, 69]}, {'text': 'Diseases', 'indices': [70, 79]}, {'text': 'Act', 'indices': [80, 84]}, {'text': 'precaution', 'indices': [85, 96]}, {'text': 'COVID2019', 'indices': [97, 107]}]","['goa', 'government', 'invokes', 'epidemic', 'diseases', 'act', 'precaution', 'covid2019']",,Goa invokes Epidemic Diseases Act …,Goa invokes Epidemic Diseases Act …,"['goa', 'invokes', 'epidemic', 'diseases', 'act']","goa,invokes,epidemic,disease,act",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23067,1.2386696902279782e+18,Sat Mar 14 03:34:02 +0000 2020,Keeping lif in perspective #cat #coronavirus #fear https://t.co/468SglY398,en,"[{'text': 'cat', 'indices': [27, 31]}, {'text': 'coronavirus', 'indices': [32, 44]}, {'text': 'fear', 'indices': [45, 50]}]","['cat', 'coronavirus', 'fear']",,Keeping lif in perspective,Keeping lif perspective,"['keeping', 'lif', 'perspective']","keeping,lif,perspective",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
11493,1.2386146271452078e+18,Fri Mar 13 23:55:14 +0000 2020,Rip to all the summerbody’s in the making 😢,en,[],[],😢,Rip to all the summerbody’s in the making,Rip summerbody ’ making,"['rip', 'summerbody', 'making']","rip,summerbody,making",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
24034,1.2386735099304673e+18,Sat Mar 14 03:49:12 +0000 2020,"Post Edited: All of the Celebrities Giving Again All through the 
#Celebrities #coronavirus #Epidemic #Giving
https://t.co/cP56pham7o",en,"[{'text': 'Celebrities', 'indices': [66, 78]}, {'text': 'coronavirus', 'indices': [79, 91]}, {'text': 'Epidemic', 'indices': [92, 101]}, {'text': 'Giving', 'indices': [102, 109]}]","['celebrities', 'coronavirus', 'epidemic', 'giving']",,Post Edited: All of the Celebrities Giving Again All through the,Post Edited All Celebrities Giving Again All,"['post', 'edited', 'all', 'celebrities', 'giving', 'again', 'all']","post,edited,all,celebrity,giving,again,all",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19924,1.2386584018293596e+18,Sat Mar 14 02:49:10 +0000 2020,RT @SickNotWeak: A small step for one person may be a huge step for another. #Depression #MentalHealth #SickNotWeak https://t.co/7qGh2w4l56,en,"[{'text': 'Depression', 'indices': [77, 88]}, {'text': 'MentalHealth', 'indices': [89, 102]}, {'text': 'SickNotWeak', 'indices': [103, 115]}]","['depression', 'mentalhealth', 'sicknotweak']",,: A small step for one person may be a huge step for another.,A small step one person may huge step another,"['a', 'small', 'step', 'one', 'person', 'may', 'huge', 'step', 'another']","a,small,step,one,person,may,huge,step,another",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
16186,1.2386164724711588e+18,Sat Mar 14 00:02:34 +0000 2020,I feel like we're inside a movie. What if corona virus evolve into a zombie mutating virus???😱,en,[],[],😱,I feel like we're inside a movie. What if corona virus evolve into a zombie mutating virus???,I feel like 're inside movie What corona virus evolve zombie mutating virus,"['i', 'feel', 'like', 'inside', 'movie', 'what', 'corona', 'virus', 'evolve', 'zombie', 'mutating', 'virus']","i,feel,like,inside,movie,what,corona,virus,evolve,zombie,mutating,virus",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
23037,1.2386695892418355e+18,Sat Mar 14 03:33:38 +0000 2020,The latest The health-team Daily! https://t.co/ByVhyybtNp Thanks to @Shawn_Phillips #fear #twitter,en,"[{'text': 'fear', 'indices': [84, 89]}, {'text': 'twitter', 'indices': [90, 98]}]","['fear', 'twitter']",,The latest The health-team Daily! Thanks to,The latest The health-team Daily Thanks,"['the', 'latest', 'the', 'health', 'team', 'daily', 'thanks']","the,latest,the,health,team,daily,thanks",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
