,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
16016,1.238616397535744e+18,Sat Mar 14 00:02:16 +0000 2020,Everyone freaking out over the corona virus and I’m over here spending hours trying to plan a trip to Cali 😩,en,[],[],😩,Everyone freaking out over the corona virus and I’m over here spending hours trying to plan a trip to Cali,Everyone freaking corona virus I ’ spending hours trying plan trip Cali,"['everyone', 'freaking', 'corona', 'virus', 'i', 'spending', 'hours', 'trying', 'plan', 'trip', 'cali']","everyone,freaking,corona,virus,i,spending,hour,trying,plan,trip,cali",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
19863,1.238658184371417e+18,Sat Mar 14 02:48:18 +0000 2020,"RT @Humaira__tweet: #Sad #SaturdayMood

   Saddest Picture on Internet Today

His Partner died n this is his Reaction when saw this Tattoo…",en,"[{'text': 'Sad', 'indices': [20, 24]}, {'text': 'SaturdayMood', 'indices': [25, 38]}]","['sad', 'saturdaymood']",,: Saddest Picture on Internet Today His Partner died n this is his Reaction when saw this Tattoo…,Saddest Picture Internet Today His Partner died n Reaction saw Tattoo…,"['saddest', 'picture', 'internet', 'today', 'his', 'partner', 'died', 'n', 'reaction', 'saw', 'tattoo']","saddest,picture,internet,today,his,partner,died,n,reaction,saw,tattoo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
26603,1.238684109830062e+18,Sat Mar 14 04:31:20 +0000 2020,Yo !! 😨...I guess this is happening in Kotoka airport right now 😂🙉🙉,en,[],[],😨😂🙉🙉,Yo !! ...I guess this is happening in Kotoka airport right now,Yo ... I guess happening Kotoka airport right,"['yo', 'i', 'guess', 'happening', 'kotoka', 'airport', 'right']","yo,i,guess,happening,kotoka,airport,right",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
10560,1.2386142787621028e+18,Fri Mar 13 23:53:51 +0000 2020,"ppl are getting their hours cut, stores are closing, school is out. But my job is busy af 🙃😭 Idgi, are y’all gonna… https://t.co/o03tf5I9cI",en,[],[],🙃😭,"ppl are getting their hours cut, stores are closing, school is out. But my job is busy af Idgi, are y’all gonna…",ppl getting hours cut stores closing school But job busy af Idgi ’ gon na …,"['ppl', 'getting', 'hours', 'cut', 'stores', 'closing', 'school', 'but', 'job', 'busy', 'af', 'idgi', 'gon', 'na']","ppl,getting,hour,cut,store,closing,school,but,job,busy,af,idgi,gon,na",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
10557,1.2386142784138076e+18,Fri Mar 13 23:53:50 +0000 2020,@alexisjoys Honestly!!😭😭spreading the virus even more thinking they’re saving themselves.,en,[],[],😭😭,Honestly!!spreading the virus even more thinking they’re saving themselves.,Honestly spreading virus even thinking ’ saving,"['honestly', 'spreading', 'virus', 'even', 'thinking', 'saving']","honestly,spreading,virus,even,thinking,saving",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
21571,1.2386640183924244e+18,Sat Mar 14 03:11:29 +0000 2020,Damn this walking dead episode bruh! 😭😭😭 #rip #rip #rip,en,"[{'text': 'rip', 'indices': [41, 45]}, {'text': 'rip', 'indices': [46, 50]}, {'text': 'rip', 'indices': [51, 55]}]","['rip', 'rip', 'rip']",😭😭😭,Damn this walking dead episode bruh!,Damn walking dead episode bruh,"['damn', 'walking', 'dead', 'episode', 'bruh']","damn,walking,dead,episode,bruh",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
10535,1.2386142699036795e+18,Fri Mar 13 23:53:48 +0000 2020,I’m cryin son😭💀💀,en,[],[],😭💀💀,I’m cryin son,I ’ cryin son,"['i', 'cryin', 'son']","i,cryin,son",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
26545,1.238683857051734e+18,Sat Mar 14 04:30:19 +0000 2020,@sinbuddy_ I cany even wear mask 😩,en,[],[],😩,I cany even wear mask,I cany even wear mask,"['i', 'cany', 'even', 'wear', 'mask']","i,cany,even,wear,mask",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
6975,1.2386129436899164e+18,Fri Mar 13 23:48:32 +0000 2020,RT @sheeelbii: Y’all I can’t do this virus with a baby I am so freaked out at this point 😭😭😭 I’m so scared to catch it and give it to her i…,en,[],[],😭😭😭,: Y’all I can’t do this virus with a baby I am so freaked out at this point I’m so scared to catch it and give it to her i…,Y ’ I ’ virus baby I freaked point I ’ scared catch give i…,"['y', 'i', 'virus', 'baby', 'i', 'freaked', 'point', 'i', 'scared', 'catch', 'give', 'i']","y,i,virus,baby,i,freaked,point,i,scared,catch,give,i",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
26547,1.238683870876369e+18,Sat Mar 14 04:30:23 +0000 2020,"RT @annucricxpert: I am the one whome you gonna miss so much, Every day, every hour and every minute 💔 Dil to Bahot Logo ne toda hai mera,…",en,[],[],💔,": I am the one whome you gonna miss so much, Every day, every hour and every minute Dil to Bahot Logo ne toda hai mera,…",I one whome gon na miss much Every day every hour every minute Dil Bahot Logo ne toda hai mera …,"['i', 'one', 'whome', 'gon', 'na', 'miss', 'much', 'every', 'day', 'every', 'hour', 'every', 'minute', 'dil', 'bahot', 'logo', 'ne', 'toda', 'hai', 'mera']","i,one,whome,gon,na,miss,much,every,day,every,hour,every,minute,dil,bahot,logo,ne,toda,hai,mera",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
19793,1.2386579815181722e+18,Sat Mar 14 02:47:30 +0000 2020,"RT @jodijeannine: and better ...
and #Safer ...
and #Positive ...
and ... and ... and ...

#STILLWaiting !!!! https://t.co/cScE5MlXc0",en,"[{'text': 'Safer', 'indices': [37, 43]}, {'text': 'Positive', 'indices': [52, 61]}, {'text': 'STILLWaiting', 'indices': [91, 104]}]","['safer', 'positive', 'stillwaiting']",,: and better ... and ... and ... and ... and ... and ... !!!!,better ... ... ... ... ... ...,['better'],better,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
21553,1.2386639931720704e+18,Sat Mar 14 03:11:23 +0000 2020,@jitupatwari #Atrocity proves #frustration due to exposed #Lies &amp; fear of losing #Power. In #Depression #BJP acting… https://t.co/9htpJpUgAn,en,"[{'text': 'Atrocity', 'indices': [13, 22]}, {'text': 'frustration', 'indices': [30, 42]}, {'text': 'Lies', 'indices': [58, 63]}, {'text': 'Power', 'indices': [85, 91]}, {'text': 'Depression', 'indices': [96, 107]}, {'text': 'BJP', 'indices': [108, 112]}]","['atrocity', 'frustration', 'lies', 'power', 'depression', 'bjp']",,proves due to eed &amp; fear of losing . In acting…,proves due eed amp fear losing In acting…,"['proves', 'due', 'eed', 'amp', 'fear', 'losing', 'in', 'acting']","prof,due,eed,amp,fear,losing,in,acting",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,surpriseclass
6942,1.2386129308218327e+18,Fri Mar 13 23:48:29 +0000 2020,"@JemmMerritt Sun was shining, breeze blowing, fuck a virus 😭😭😂😂",en,[],[],😭😭😂😂,"Sun was shining, breeze blowing, fuck a virus",Sun shining breeze blowing fuck virus,"['sun', 'shining', 'breeze', 'blowing', 'fuck', 'virus']","sun,shining,breeze,blowing,fuck,virus",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
21519,1.2386638592687514e+18,Sat Mar 14 03:10:51 +0000 2020,"Life is always better at Night
Even without youu ☺️
#Sad #surabaya #citylite https://t.co/GSHs1prAoD",en,"[{'text': 'Sad', 'indices': [52, 56]}, {'text': 'surabaya', 'indices': [57, 66]}, {'text': 'citylite', 'indices': [67, 76]}]","['sad', 'surabaya', 'citylite']",☺,Life is always better at Night Even without youu ️,Life always better Night Even without youu ️,"['life', 'always', 'better', 'night', 'even', 'without', 'youu']","life,always,better,night,even,without,youu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
15897,1.2386163493597962e+18,Sat Mar 14 00:02:04 +0000 2020,1.2 million kids out of school due to the corona virus.. crazy! 🤯,en,[],[],🤯,million kids out of school due to the corona virus.. crazy! 🤯,million kids school due corona virus.. crazy 🤯,"['million', 'kids', 'school', 'due', 'corona', 'virus', 'crazy']","million,kid,school,due,corona,virus,crazy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
5978,1.2386125885918003e+18,Fri Mar 13 23:47:08 +0000 2020,@Channel4News @cathynewman 2-elderly are the 1s who most likely Won’t survive getting Covid~19 virus🦠😳😱😞💔😭they shou… https://t.co/IxESLcjyUv,en,[],[],🦠😳😱😞💔😭,-elderly are the s who most likely Won’t survive getting Covid~19 virus🦠they shou…,-elderly likely Won ’ survive getting Covid~19 virus🦠they shou…,"['likely', 'won', 'survive', 'getting', 'virus', 'they', 'shou']","likely,won,survive,getting,virus,they,shou",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,3,surpriseclass
15904,1.2386163512305705e+18,Sat Mar 14 00:02:05 +0000 2020,Lol y’all got out of school because of the corona virus.. meanwhile i work at a hospital 😭. #prayforpower,en,"[{'text': 'prayforpower', 'indices': [92, 105]}]",['prayforpower'],😭,Lol y’all got out of school because of the corona virus.. meanwhile i work at a hospital .,Lol ’ got school corona virus.. meanwhile work hospital,"['lol', 'got', 'school', 'corona', 'virus', 'meanwhile', 'work', 'hospital']","lol,got,school,corona,virus,meanwhile,work,hospital",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
21466,1.2386636527454372e+18,Sat Mar 14 03:10:02 +0000 2020,"RT @Monicas_7777: Wearing mask for you people so easy but what about people like us 
Yaha toh mask pheno ya specs 😭😭",en,[],[],😭😭,: Wearing mask for you people so easy but what about people like us Yaha toh mask pheno ya specs,Wearing mask people easy people like us Yaha toh mask pheno ya specs,"['wearing', 'mask', 'people', 'easy', 'people', 'like', 'us', 'yaha', 'toh', 'mask', 'pheno', 'ya', 'specs']","wearing,mask,people,easy,people,like,u,yaha,toh,mask,pheno,ya,spec",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
27656,1.2386887973213102e+18,Sat Mar 14 04:49:57 +0000 2020,RT @PlayingGod_sos: Not mfs in animal crossing wearing the mask like they gonna get corona 😭😭 https://t.co/fPY9rqxkdG,en,[],[],😭😭,: Not mfs in animal crossing wearing the mask like they gonna get corona,Not mfs animal crossing wearing mask like gon na get corona,"['not', 'mfs', 'animal', 'crossing', 'wearing', 'mask', 'like', 'gon', 'na', 'get', 'corona']","not,mf,animal,crossing,wearing,mask,like,gon,na,get,corona",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
5611,1.2386124658453258e+18,Fri Mar 13 23:46:38 +0000 2020,RT @ssarahmahri: Subahanallah 😭 Ya Allah please protect us from this virus :( we are a tiny country,en,[],[],😭,: Subahanallah Ya Allah please protect us from this virus we are a tiny country,Subahanallah Ya Allah please protect us virus tiny country,"['subahanallah', 'ya', 'allah', 'please', 'protect', 'us', 'virus', 'tiny', 'country']","subahanallah,ya,allah,please,protect,u,virus,tiny,country",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
21397,1.238663425540186e+18,Sat Mar 14 03:09:08 +0000 2020,RT @laShaluupa: He knew what he was doing wearing that face mask 😭 he was warning usssss,en,[],[],😭,: He knew what he was doing wearing that face mask he was warning usssss,He knew wearing face mask warning usssss,"['he', 'knew', 'wearing', 'face', 'mask', 'warning', 'usssss']","he,knew,wearing,face,mask,warning,usss",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
6906,1.2386129109576253e+18,Fri Mar 13 23:48:24 +0000 2020,"@bufudynamics I LOOOOOOVE HER she's so positive already, my heart 😭💗

i also saw theo in the popcorn costume and th… https://t.co/1ytRH03dfG",en,[],[],😭💗,"I LOOOOOOVE HER she's so positive already, my heart i also saw theo in the popcorn costume and th…",I LOOOOOOVE HER 's positive already heart also saw theo popcorn costume th…,"['i', 'loooooove', 'her', 'positive', 'already', 'heart', 'also', 'saw', 'theo', 'popcorn', 'costume', 'th']","i,loooooove,her,positive,already,heart,also,saw,theo,popcorn,costume,th",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
10477,1.238614252019241e+18,Fri Mar 13 23:53:44 +0000 2020,Corona virus gone fw my bread like bitch ima barber 😭,en,[],[],😭,Corona virus gone fw my bread like bitch ima barber,Corona virus gone fw bread like bitch ima barber,"['corona', 'virus', 'gone', 'fw', 'bread', 'like', 'bitch', 'i', 'm', 'a', 'barber']","corona,virus,gone,fw,bread,like,bitch,i,m,a,barber",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
17283,1.23861691682415e+18,Sat Mar 14 00:04:20 +0000 2020,RT @TatyanaSounds: I need to get THIS high right now &amp; forget about all this virus scare 😭😅 https://t.co/YSm4sehy6L,en,[],[],😭😅,: I need to get THIS high right now &amp; forget about all this virus scare,I need get THIS high right amp forget virus scare,"['i', 'need', 'get', 'this', 'high', 'right', 'amp', 'forget', 'virus', 'scare']","i,need,get,this,high,right,amp,forget,virus,scare",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
21363,1.238663321013936e+18,Sat Mar 14 03:08:43 +0000 2020,"Ngl im lowkey rlly gonna miss seeing Mrs. Rangrez’s fat juicy ass in school everday, online school boutta be whack #sad",en,"[{'text': 'sad', 'indices': [115, 119]}]",['sad'],,"Ngl im lowkey rlly gonna miss seeing Mrs. Rangrez’s fat juicy ass in school everday, online school boutta be whack",Ngl im lowkey rlly gon na miss seeing Mrs. Rangrez ’ fat juicy ass school everday online school boutta whack,"['ngl', 'i', 'm', 'lowkey', 'rlly', 'gon', 'na', 'miss', 'seeing', 'rangrez', 'fat', 'juicy', 'ass', 'school', 'everday', 'online', 'school', 'boutta', 'whack']","ngl,i,m,lowkey,rlly,gon,na,miss,seeing,rangrez,fat,juicy,as,school,everday,online,school,boutta,whack",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
5694,1.2386124961197793e+18,Fri Mar 13 23:46:46 +0000 2020,Ikyfl😨 majority of my people was there!,en,[],[],😨,Ikyfl majority of my people was there!,Ikyfl majority people,"['ikyfl', 'majority', 'people']","ikyfl,majority,people",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
17278,1.238616915657904e+18,Sat Mar 14 00:04:19 +0000 2020,@JNegronBK 😂😭😂😭 this might be more of a torture than the virus,en,[],[],😂😭😂😭,this might be more of a torture than the virus,might torture virus,"['might', 'torture', 'virus']","might,torture,virus",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
15991,1.2386163871548293e+18,Sat Mar 14 00:02:13 +0000 2020,"Pray for my boy @nasrpeach 

he went to the clinic to test for COVID-19

homie ended up testing positive for 0-Bitches 😞😞",en,[],[],😞😞,Pray for my boy he went to the clinic to test for COVID-19 homie ended up testing positive for -Bitches,Pray boy went clinic test COVID-19 homie ended testing positive -Bitches,"['pray', 'boy', 'went', 'clinic', 'test', 'homie', 'ended', 'testing', 'positive']","pray,boy,went,clinic,test,homie,ended,testing,positive",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,surpriseclass
27644,1.2386887672899133e+18,Sat Mar 14 04:49:50 +0000 2020,"Employee at Las Vegas Strip #dayclub #tests #positive for #coronavirus 
https://t.co/pYDMVCwM0s",en,"[{'text': 'dayclub', 'indices': [28, 36]}, {'text': 'tests', 'indices': [37, 43]}, {'text': 'positive', 'indices': [44, 53]}, {'text': 'coronavirus', 'indices': [58, 70]}]","['dayclub', 'tests', 'positive', 'coronavirus']",,Employee at Las Vegas Strip for,Employee Las Vegas Strip,"['employee', 'las', 'vegas', 'strip']","employee,la,vega,strip",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
21501,1.2386637830206628e+18,Sat Mar 14 03:10:33 +0000 2020,"I walk into a room of my mom and my bestfriend talking about my dating life, lol brothers there isn’t much to talk about I’m a #sad boi",en,"[{'text': 'sad', 'indices': [127, 131]}]",['sad'],,"I walk into a room of my mom and my bestfriend talking about my dating life, lol brothers there isn’t much to talk about I’m a boi",I walk room mom bestfriend talking dating life lol brothers ’ much talk I ’ boi,"['i', 'walk', 'room', 'mom', 'bestfriend', 'talking', 'dating', 'life', 'lol', 'brothers', 'much', 'talk', 'i', 'boi']","i,walk,room,mom,bestfriend,talking,dating,life,lol,brother,much,talk,i,boi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
20975,1.238661915875758e+18,Sat Mar 14 03:03:08 +0000 2020,"Subscribe to Positivity Outlooks
#positive #CoronaOutbreak #COVID19india #attitude #goodvibes https://t.co/W04KWiVKWK",en,"[{'text': 'positive', 'indices': [33, 42]}, {'text': 'CoronaOutbreak', 'indices': [43, 58]}, {'text': 'COVID19india', 'indices': [59, 72]}, {'text': 'attitude', 'indices': [73, 82]}, {'text': 'goodvibes', 'indices': [83, 93]}]","['positive', 'coronaoutbreak', 'covid19india', 'attitude', 'goodvibes']",,Subscribe to Positivity Outlooks,Subscribe Positivity Outlooks,"['subscribe', 'positivity', 'outlooks']","subscribe,positivity,outlook",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
20968,1.2386618675532268e+18,Sat Mar 14 03:02:57 +0000 2020,@tga_tgoodfellow @hollyotterbein @politico The purity test is #sad. Thanks for your comments.,en,"[{'text': 'sad', 'indices': [62, 66]}]",['sad'],,The purity test is . Thanks for your comments.,The purity test Thanks comments,"['the', 'purity', 'test', 'thanks', 'comments']","the,purity,test,thanks,comment",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
9288,1.2386137958467215e+18,Fri Mar 13 23:51:55 +0000 2020,@rawmilkdealer i dont remember tweeting this.. i must be sick in the head or im delirious from the COCK RONA VIRUS 😳😭,en,[],[],😳😭,i dont remember tweeting this.. i must be sick in the head or im delirious from the COCK RONA VIRUS,dont remember tweeting this.. must sick head im delirious COCK RONA VIRUS,"['do', 'nt', 'remember', 'tweeting', 'this', 'must', 'sick', 'head', 'i', 'm', 'delirious', 'cock', 'rona', 'virus']","do,nt,remember,tweeting,this,must,sick,head,i,m,delirious,cock,rona,virus",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
16715,1.238616701534638e+18,Sat Mar 14 00:03:28 +0000 2020,"@jiminsovl damn, we still have to go school eventhough we have so many cases of the virus 😭",en,[],[],😭,"damn, we still have to go school eventhough we have so many cases of the virus",damn still go school eventhough many cases virus,"['damn', 'still', 'go', 'school', 'eventhough', 'many', 'cases', 'virus']","damn,still,go,school,eventhough,many,case,virus",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
9381,1.2386138328991826e+18,Fri Mar 13 23:52:04 +0000 2020,"We are not anti-virus , we are humans wallah..💔!
 #ثانوي_مالهم_رب",en,"[{'text': 'ثانوي_مالهم_رب', 'indices': [50, 65]}]",['ثانوي_مالهم_رب'],💔,"We are not anti-virus , we are humans wallah..!",We anti-virus humans wallah..,"['we', 'anti', 'virus', 'humans', 'wallah']","we,anti,virus,human,wallah",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
20065,1.238658921352618e+18,Sat Mar 14 02:51:14 +0000 2020,@jinsoulbabey Could be anyone lmao that mask covering his entire face 😭😭😭😭 he is fine tho🤔🤔,en,[],[],😭😭😭😭🤔🤔,Could be anyone lmao that mask covering his entire face he is fine tho🤔🤔,Could anyone lmao mask covering entire face fine tho🤔🤔,"['could', 'anyone', 'lmao', 'mask', 'covering', 'entire', 'face', 'fine', 'tho']","could,anyone,lmao,mask,covering,entire,face,fine,tho",0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,surpriseclass
957,1.238598800731603e+18,Fri Mar 13 22:52:20 +0000 2020,This Virus is gonna make me take longer to graduate 😩😭,en,[],[],😩😭,This Virus is gonna make me take longer to graduate,This Virus gon na make take longer graduate,"['this', 'virus', 'gon', 'na', 'make', 'take', 'longer', 'graduate']","this,virus,gon,na,make,take,longer,graduate",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,2,surpriseclass
416,1.2385986795205796e+18,Fri Mar 13 22:51:51 +0000 2020,@kadsbrezi @BadGyallRiRi SAME WAY SO! to then take the virus home to their hungry families 😞🤦🏻‍♀️,en,[],[],😞🤦🏻♀,SAME WAY SO! to then take the virus home to their hungry families 🤦‍️,SAME WAY SO take virus home hungry families 🤦‍️,"['same', 'way', 'so', 'take', 'virus', 'home', 'hungry', 'families']","same,way,so,take,virus,home,hungry,family",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
20521,1.2386604293347656e+18,Sat Mar 14 02:57:14 +0000 2020,Whats w the face mask edits yall arent meredith grey 😭,en,[],[],😭,Whats w the face mask edits yall arent meredith grey,Whats w face mask edits yall arent meredith grey,"['what', 's', 'w', 'face', 'mask', 'edits', 'y', 'all', 'are', 'nt', 'meredith', 'grey']","what,s,w,face,mask,edits,y,all,are,nt,meredith,grey",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
9714,1.2386139597139722e+18,Fri Mar 13 23:52:34 +0000 2020,This virus reminds me of a movie..I forgot the name...but I feel like we about to turn to zombies gz 😨,en,[],[],😨,This virus reminds me of a movie..I forgot the name...but I feel like we about to turn to zombies gz,This virus reminds movie..I forgot name ... I feel like turn zombies gz,"['this', 'virus', 'reminds', 'movie', 'i', 'forgot', 'name', 'i', 'feel', 'like', 'turn', 'zombies', 'gz']","this,virus,reminds,movie,i,forgot,name,i,feel,like,turn,zombie,gz",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
20105,1.2386590534983107e+18,Sat Mar 14 02:51:46 +0000 2020,I want your booty to be my face mask 😩,en,[],[],😩,I want your booty to be my face mask,I want booty face mask,"['i', 'want', 'booty', 'face', 'mask']","i,want,booty,face,mask",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
1051,1.238598822042927e+18,Fri Mar 13 22:52:25 +0000 2020,They said you can’t get this virus if you send $100 to this Cash app😮😧 HURRY BEFORE ITS TOO LATE!!! https://t.co/Kf1otU7mh1,en,[],[],😮😧,They said you can’t get this virus if you send $100 to this Cash app HURRY BEFORE ITS TOO LATE!!!,They said ’ get virus send 100 Cash app HURRY BEFORE ITS TOO LATE,"['they', 'said', 'get', 'virus', 'send', '100', 'cash', 'app', 'hurry', 'before', 'its', 'too', 'late']","they,said,get,virus,send,100,cash,app,hurry,before,it,too,late",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
20463,1.2386602275553608e+18,Sat Mar 14 02:56:26 +0000 2020,@LHF_Toni @thethirdman3 @JoyAnnReid It’s amazing how dumb The useful idiots like yourself really are. #Sad,en,"[{'text': 'Sad', 'indices': [102, 106]}]",['sad'],,It’s amazing how dumb The useful idiots like yourself really are.,It ’ amazing dumb The useful idiots like really,"['it', 'amazing', 'dumb', 'the', 'useful', 'idiots', 'like', 'really']","it,amazing,dumb,the,useful,idiot,like,really",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
16800,1.2386167348710113e+18,Sat Mar 14 00:03:36 +0000 2020,🚨🚨🚨STOP RIGHT THERE! YOU’VE BEEN INFECTED 🤒😷😩 WITH CUMVID-19 💦 🦠 💦 ALSO KNOWN AS THE COR-HOE-NA VIRUS 🦠👅 THE CENTER… https://t.co/kpc7srcJ8u,en,[],[],🚨🚨🚨🤒😷😩💦🦠💦🦠👅,STOP RIGHT THERE! YOU’VE BEEN INFECTED 🤒 WITH CUMVID-19 🦠 ALSO KNOWN AS THE COR-HOE-NA VIRUS 🦠 THE CENTER…,STOP RIGHT THERE YOU ’ VE BEEN INFECTED 🤒 WITH CUMVID-19 🦠 ALSO KNOWN AS THE COR-HOE-NA VIRUS 🦠 THE CENTER…,"['stop', 'right', 'there', 'you', 've', 'been', 'infected', 'with', 'also', 'known', 'as', 'the', 'cor', 'hoe', 'na', 'virus', 'the', 'center']","stop,right,there,you,ve,been,infected,with,also,known,a,the,cor,hoe,na,virus,the,center",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
16808,1.2386167368924815e+18,Sat Mar 14 00:03:37 +0000 2020,"RT @liamaldonadoo: Lord, please protect my grandma!! I know i’m not at high risk of dying from the corona virus but she is!😞 I can’t live w…",en,[],[],😞,": Lord, please protect my grandma!! I know i’m not at high risk of dying from the corona virus but she is! I can’t live w…",Lord please protect grandma I know ’ high risk dying corona virus I ’ live w…,"['lord', 'please', 'protect', 'grandma', 'i', 'know', 'high', 'risk', 'dying', 'corona', 'virus', 'i', 'live', 'w']","lord,please,protect,grandma,i,know,high,risk,dying,corona,virus,i,live,w",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
6728,1.2386128512179446e+18,Fri Mar 13 23:48:10 +0000 2020,THE SONG 😭😭,en,[],[],😭😭,THE SONG,THE SONG,"['the', 'song']","the,song",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
20397,1.2386599973340365e+18,Sat Mar 14 02:55:31 +0000 2020,if aids can’t stop him nothing can be wearing that mask to make fun of us 😭,en,[],[],😭,if aids can’t stop him nothing can be wearing that mask to make fun of us,aids ’ stop nothing wearing mask make fun us,"['aids', 'stop', 'nothing', 'wearing', 'mask', 'make', 'fun', 'us']","aid,stop,nothing,wearing,mask,make,fun,u",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
20160,1.2386592529750548e+18,Sat Mar 14 02:52:33 +0000 2020,not “rip off your mask” during a pandemic 😭😭😭,en,[],[],😭😭😭,not “rip off your mask” during a pandemic,“ rip mask ” pandemic,"['rip', 'mask', 'pandemic']","rip,mask,pandemic",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
20374,1.2386599243323597e+18,Sat Mar 14 02:55:13 +0000 2020,Watch me try and remove this face mask 😭😂 https://t.co/MR99GKxyhP,en,[],[],😭😂,Watch me try and remove this face mask,Watch try remove face mask,"['watch', 'try', 'remove', 'face', 'mask']","watch,try,remove,face,mask",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
9589,1.2386139055990907e+18,Fri Mar 13 23:52:22 +0000 2020,I almost spit out this damn drink 😂😭😭,en,[],[],😂😭😭,I almost spit out this damn drink,I almost spit damn drink,"['i', 'almost', 'spit', 'damn', 'drink']","i,almost,spit,damn,drink",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
