,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
4999,1.2386122607188623e+18,Fri Mar 13 23:45:49 +0000 2020,RT @buggi96: @Allan7MUFC Like this Comment and i follow back 👍,en,[],[],👍,: Like this Comment and i follow back,Like Comment follow back,"['like', 'comment', 'follow', 'back']","like,comment,follow,back",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
26532,1.2386838002820588e+18,Sat Mar 14 04:30:06 +0000 2020,"COME WATCH ME SUCK ON THIS BIG COCK BABY💦💦
#dildo #bbw #content #sellingcontent #bigtit #babygirl #daddysgirl #sexy… https://t.co/6hhx67v5ds",en,"[{'text': 'dildo', 'indices': [43, 49]}, {'text': 'bbw', 'indices': [50, 54]}, {'text': 'content', 'indices': [55, 63]}, {'text': 'sellingcontent', 'indices': [64, 79]}, {'text': 'bigtit', 'indices': [80, 87]}, {'text': 'babygirl', 'indices': [88, 97]}, {'text': 'daddysgirl', 'indices': [98, 109]}, {'text': 'sexy', 'indices': [110, 115]}]","['dildo', 'bbw', 'content', 'sellingcontent', 'bigtit', 'babygirl', 'daddysgirl', 'sexy']",💦💦,COME WATCH ME SUCK ON THIS BIG COCK BABY …,COME WATCH ME SUCK ON THIS BIG COCK BABY …,"['come', 'watch', 'me', 'suck', 'on', 'this', 'big', 'cock', 'baby']","come,watch,me,suck,on,this,big,cock,baby",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
4972,1.2386122516004577e+18,Fri Mar 13 23:45:47 +0000 2020,@Preston_n_Perry @SYBILSTALLONE69 Wise words 👍,en,[],[],👍,Wise words,Wise words,"['wise', 'words']","wise,word",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4923,1.2386122314678067e+18,Fri Mar 13 23:45:42 +0000 2020,"RT @raink7126: @JayTheJayhawker @RealJamesWoods We're standing with you @RealJamesWoods 🙏🇺🇸

@GigiAC73 
@raink7126 Following all 🇺🇸🙏 👍 

#K…",en,[],[],🙏🇺🇸🇺🇸🙏👍,: We're standing with you 🇺🇸 Following all 🇺🇸 …,We 're standing 🇺🇸 Following 🇺🇸 …,"['we', 'standing', 'following']","we,standing,following",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
26251,1.2386826421086986e+18,Sat Mar 14 04:25:30 +0000 2020,"to parañaque* ingat sa byahe ! @ashdlmundo 👼🏻 be safe ,, wear your mask 💘",en,[],[],👼🏻💘,"to parañaque* ingat sa byahe ! be safe ,, wear your mask",parañaque* ingat sa byahe safe wear mask,"['parañaque', 'ingat', 'sa', 'byahe', 'safe', 'wear', 'mask']","parañaque,ingat,sa,byahe,safe,wear,mask",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1542,1.2386011033543352e+18,Fri Mar 13 23:01:29 +0000 2020,"@JeffreyGuterman @realDonaldTrump Hi Jeffrey, all the way from the U.K. 👍",en,[],[],👍,"Hi Jeffrey, all the way from the U.K.",Hi Jeffrey way U.K,"['hi', 'jeffrey', 'way']","hi,jeffrey,way",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1540,1.2386011030061957e+18,Fri Mar 13 23:01:29 +0000 2020,RT @fjiiiyk: Hello everyone. I hope everyone is doing their best to stay healthy today 👍,en,[],[],👍,: Hello everyone. I hope everyone is doing their best to stay healthy today,Hello everyone I hope everyone best stay healthy today,"['hello', 'everyone', 'i', 'hope', 'everyone', 'best', 'stay', 'healthy', 'today']","hello,everyone,i,hope,everyone,best,stay,healthy,today",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4592,1.2386121188506747e+18,Fri Mar 13 23:45:16 +0000 2020,@tyler_casper All of them . 30 years in law enforcement 👍,en,[],[],👍,All of them . years in law enforcement,All years law enforcement,"['all', 'years', 'law', 'enforcement']","all,year,law,enforcement",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
26274,1.238682714510971e+18,Sat Mar 14 04:25:47 +0000 2020,RT @xxooanessa: When you’re waiting for AAA #butt you also wanna do #content 😝 🍑 #twerkit  #thickness #juicy #bootybootybooty #onlyfans @MI…,en,"[{'text': 'butt', 'indices': [44, 49]}, {'text': 'content', 'indices': [68, 76]}, {'text': 'twerkit', 'indices': [81, 89]}, {'text': 'thickness', 'indices': [91, 101]}, {'text': 'juicy', 'indices': [102, 108]}, {'text': 'bootybootybooty', 'indices': [109, 125]}, {'text': 'onlyfans', 'indices': [126, 135]}]","['butt', 'content', 'twerkit', 'thickness', 'juicy', 'bootybootybooty', 'onlyfans']",😝🍑,: When you’re waiting for AAA you also wanna do …,When ’ waiting AAA also wan na …,"['when', 'waiting', 'aaa', 'also', 'wan', 'na']","when,waiting,aaa,also,wan,na",0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,pleasantclass
1520,1.2386010961862656e+18,Fri Mar 13 23:01:28 +0000 2020,@robbiekane74 @NiallOfficial @RTELateLateShow Yep 👍 He’s ridiculously nice &amp; so talented,en,[],[],👍,Yep He’s ridiculously nice &amp; so talented,Yep He ’ ridiculously nice amp talented,"['yep', 'he', 'ridiculously', 'nice', 'amp', 'talented']","yep,he,ridiculously,nice,amp,talented",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
22582,1.238667904658428e+18,Sat Mar 14 03:26:56 +0000 2020,pls follow @ nekiasnba for more of this fire NBA suspension #content,en,"[{'text': 'content', 'indices': [60, 68]}]",['content'],,pls follow nekiasnba for more of this fire NBA suspension,pls follow nekiasnba fire NBA suspension,"['pls', 'follow', 'nekiasnba', 'fire', 'nba', 'suspension']","pls,follow,nekiasnba,fire,nba,suspension",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
22580,1.238667901789442e+18,Sat Mar 14 03:26:55 +0000 2020,"@NoLayingUp since it’s now the season of #content how much editing comes from each member? DJ 70%, Soly 10%, etc",en,"[{'text': 'content', 'indices': [41, 49]}]",['content'],,"since it’s now the season of how much editing comes from each member? DJ %, Soly %, etc",since ’ season much editing comes member DJ Soly etc,"['since', 'season', 'much', 'editing', 'comes', 'member', 'dj', 'soly', 'etc']","since,season,much,editing,come,member,dj,soly,etc",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
4645,1.2386121350740828e+18,Fri Mar 13 23:45:19 +0000 2020,@johnlyo58259537 @michael_mjward One can only hope. 👍,en,[],[],👍,One can only hope.,One hope,"['one', 'hope']","one,hope",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4651,1.2386121381025915e+18,Fri Mar 13 23:45:20 +0000 2020,@DessyArkle Open it up and have a look 👍,en,[],[],👍,Open it up and have a look,Open look,"['open', 'look']","open,look",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4664,1.2386121426114642e+18,Fri Mar 13 23:45:21 +0000 2020,"Welp, looks like our local clinic (it’s a large clinic too) has our backs when it comes to testing 👍",en,[],[],👍,"Welp, looks like our local clinic (it’s a large clinic too) has our backs when it comes to testing",Welp looks like local clinic ’ large clinic backs comes testing,"['welp', 'looks', 'like', 'local', 'clinic', 'large', 'clinic', 'backs', 'comes', 'testing']","welp,look,like,local,clinic,large,clinic,back,come,testing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4694,1.2386121518557225e+18,Fri Mar 13 23:45:23 +0000 2020,RT @90MinutesMore: A entertaining game at @PTFCTheRams tonight against @fawleyafc which ended up 1-1 and a friendly bunch up there 👍 https:…,en,[],[],👍,: A entertaining game at tonight against which ended up -1 and a friendly bunch up there https:…,A entertaining game tonight ended -1 friendly bunch https …,"['a', 'entertaining', 'game', 'tonight', 'ended', 'friendly', 'bunch', 'https']","a,entertaining,game,tonight,ended,friendly,bunch,http",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
22497,1.2386675616314696e+18,Sat Mar 14 03:25:34 +0000 2020,"💟 Sugar baby here hmu❤❤ 
 #rip #alabama https://t.co/5dslQ44COR",en,"[{'text': 'rip', 'indices': [26, 30]}, {'text': 'alabama', 'indices': [31, 39]}]","['rip', 'alabama']",💟❤❤,Sugar baby here hmu,Sugar baby hmu,"['sugar', 'baby', 'hmu']","sugar,baby,hmu",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
22467,1.2386674529905336e+18,Sat Mar 14 03:25:08 +0000 2020,The trendy kids’ brand Rockets of Awesome is the latest DTC to stumble - https://t.co/rm9aeD6wjb #content https://t.co/0X4wNnOdXv,en,"[{'text': 'content', 'indices': [97, 105]}]",['content'],,The trendy kids’ brand Rockets of Awesome is the latest DTC to stumble -,The trendy kids ’ brand Rockets Awesome latest DTC stumble,"['the', 'trendy', 'kids', 'brand', 'rockets', 'awesome', 'latest', 'dtc', 'stumble']","the,trendy,kid,brand,rocket,awesome,latest,dtc,stumble",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
4740,1.2386121718624788e+18,Fri Mar 13 23:45:28 +0000 2020,@deguman @SkyeCity_ I can vouch for that 👍,en,[],[],👍,I can vouch for that,I vouch,"['i', 'vouch']","i,vouch",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4749,1.2386121729025556e+18,Fri Mar 13 23:45:28 +0000 2020,"@Zak_Bagans Aww, yes, you should have her on. 👍",en,[],[],👍,"Aww, yes, you should have her on.",Aww yes,"['aww', 'yes']","aww,yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4768,1.2386121800412283e+18,Fri Mar 13 23:45:30 +0000 2020,@kaynimatic @CanipaShow Be like you. Got it. 👍,en,[],[],👍,Be like you. Got it.,Be like Got,"['be', 'like', 'got']","be,like,got",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4778,1.2386121848144937e+18,Fri Mar 13 23:45:31 +0000 2020,"RT @LindowCC: Finally, a positive post for your newsfeed!! 

Lindow Ladies won tonight’s indoor league match against New Mills 🏏👏 https://t…",en,[],[],🏏👏,": Finally, a positive post for your newsfeed!! Lindow Ladies won tonight’s indoor league match against New Mills",Finally positive post newsfeed Lindow Ladies tonight ’ indoor league match New Mills,"['finally', 'positive', 'post', 'newsfeed', 'lindow', 'ladies', 'tonight', 'indoor', 'league', 'match', 'new', 'mills']","finally,positive,post,newsfeed,lindow,lady,tonight,indoor,league,match,new,mill",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
4801,1.2386121900280177e+18,Fri Mar 13 23:45:33 +0000 2020,@CryptoWendyO My super low pickups only got 2 buys out of 6 but I’ll try to leverage it if we hit above 7800 👍,en,[],[],👍,My super low pickups only got buys out of but I’ll try to leverage it if we hit above,My super low pickups got buys I ’ try leverage hit,"['my', 'super', 'low', 'pickups', 'got', 'buys', 'i', 'try', 'leverage', 'hit']","my,super,low,pickup,got,buy,i,try,leverage,hit",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1467,1.2386010832759972e+18,Fri Mar 13 23:01:25 +0000 2020,"@perkzxo @eRaEternity HOW DID I NOT SEE THIS, what a surprise, well done perkz 👍",en,[],[],👍,"HOW DID I NOT SEE THIS, what a surprise, well done perkz",HOW DID I NOT SEE THIS surprise well done perkz,"['how', 'did', 'i', 'not', 'see', 'this', 'surprise', 'well', 'done', 'perkz']","how,did,i,not,see,this,surprise,well,done,perkz",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
22253,1.2386665779370844e+18,Sat Mar 14 03:21:40 +0000 2020,"RT @VictoriaCModel: Cheeky little Topless Video For you all 💋💋💋
#topless #bigtits #bigboobs #Blonde #content #subscribe #selfie #LinkInBio…",en,"[{'text': 'topless', 'indices': [64, 72]}, {'text': 'bigtits', 'indices': [73, 81]}, {'text': 'bigboobs', 'indices': [82, 91]}, {'text': 'Blonde', 'indices': [92, 99]}, {'text': 'content', 'indices': [100, 108]}, {'text': 'subscribe', 'indices': [109, 119]}, {'text': 'selfie', 'indices': [120, 127]}, {'text': 'LinkInBio', 'indices': [128, 138]}]","['topless', 'bigtits', 'bigboobs', 'blonde', 'content', 'subscribe', 'selfie', 'linkinbio']",💋💋💋,: Cheeky little Topless Video For you all …,Cheeky little Topless Video For …,"['cheeky', 'little', 'topless', 'video', 'for']","cheeky,little,topless,video,for",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
4947,1.2386122435390218e+18,Fri Mar 13 23:45:45 +0000 2020,@FancyBitch_Here 👍Absolutely 👍,en,[],[],👍👍,Absolutely,Absolutely,['absolutely'],absolutely,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,pleasantclass
26248,1.2386826220391506e+18,Sat Mar 14 04:25:25 +0000 2020,RT @ImAMadDoc: Having Mixer problems. Hit me up on Twitch! #Xbox #Xboxone #Gamer #Twitch #Twitchstreamer #Smallstreamer #Streamer #Content…,en,"[{'text': 'Xbox', 'indices': [59, 64]}, {'text': 'Xboxone', 'indices': [65, 73]}, {'text': 'Gamer', 'indices': [74, 80]}, {'text': 'Twitch', 'indices': [81, 88]}, {'text': 'Twitchstreamer', 'indices': [89, 104]}, {'text': 'Smallstreamer', 'indices': [105, 119]}, {'text': 'Streamer', 'indices': [120, 129]}, {'text': 'Content', 'indices': [130, 138]}]","['xbox', 'xboxone', 'gamer', 'twitch', 'twitchstreamer', 'smallstreamer', 'streamer', 'content']",,: Having Mixer problems. Hit me up on Twitch! …,Having Mixer problems Hit Twitch …,"['having', 'mixer', 'problems', 'hit', 'twitch']","having,mixer,problem,hit,twitch",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
5471,1.23861241961583e+18,Fri Mar 13 23:46:27 +0000 2020,@r_n_f_n_r Yeah I agree 👍 no avoiding it 😕,en,[],[],👍😕,Yeah I agree no avoiding it,Yeah I agree avoiding,"['yeah', 'i', 'agree', 'avoiding']","yeah,i,agree,avoiding",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
21570,1.2386640180527555e+18,Sat Mar 14 03:11:29 +0000 2020,"If you're missing college hoops #content, 🎧 to our mock NCAA tourney. Even shared a long-shot future I'll be on nex… https://t.co/AVFmN6mTM9",en,"[{'text': 'content', 'indices': [32, 40]}]",['content'],🎧,"If you're missing college hoops , to our mock NCAA tourney. Even shared a long-shot future I'll be on nex…",If 're missing college hoops mock NCAA tourney Even shared long-shot future I 'll nex…,"['if', 'missing', 'college', 'hoops', 'mock', 'ncaa', 'tourney', 'even', 'shared', 'long', 'shot', 'future', 'i', 'nex']","if,missing,college,hoop,mock,ncaa,tourney,even,shared,long,shot,future,i,nex",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
6180,1.238612651309056e+18,Fri Mar 13 23:47:23 +0000 2020,@crgrove73 Lmao that’s great 👍,en,[],[],👍,Lmao that’s great,Lmao ’ great,"['lmao', 'great']","lmao,great",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
25517,1.238679974187397e+18,Sat Mar 14 04:14:54 +0000 2020,"@caitrionambalfe What project has you excited right now? Also, the mask works well as a disguise too😜 Safe travels",en,[],[],😜,"What project has you excited right now? Also, the mask works well as a disguise too Safe travels",What project excited right Also mask works well disguise Safe travels,"['what', 'project', 'excited', 'right', 'also', 'mask', 'works', 'well', 'disguise', 'safe', 'travels']","what,project,excited,right,also,mask,work,well,disguise,safe,travel",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1085,1.2385988307084042e+18,Fri Mar 13 22:52:27 +0000 2020,RT @Casey: Candice and I recorded a podcast yesterday 👍 https://t.co/dgFfp1jzqS,en,[],[],👍,: Candice and I recorded a podcast yesterday,Candice I recorded podcast yesterday,"['candice', 'i', 'recorded', 'podcast', 'yesterday']","candice,i,recorded,podcast,yesterday",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
20662,1.2386609079300137e+18,Sat Mar 14 02:59:08 +0000 2020,"RT @Marilyn_ogerseo: Avail the best SMO services.
#seo #content #webtraffic #blogger #contentmarketing #seomarketing #webmarketing #socialm…",en,"[{'text': 'seo', 'indices': [50, 54]}, {'text': 'content', 'indices': [55, 63]}, {'text': 'webtraffic', 'indices': [64, 75]}, {'text': 'blogger', 'indices': [76, 84]}, {'text': 'contentmarketing', 'indices': [85, 102]}, {'text': 'seomarketing', 'indices': [103, 116]}, {'text': 'webmarketing', 'indices': [117, 130]}]","['seo', 'content', 'webtraffic', 'blogger', 'contentmarketing', 'seomarketing', 'webmarketing']",,: Avail the best SMO services. …,Avail best SMO services …,"['avail', 'best', 'smo', 'services']","avail,best,smo,service",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
20631,1.2386608287037768e+18,Sat Mar 14 02:58:49 +0000 2020,"RT @Margaret_Dal: How Top Contracting Companies Heighten Their Traffic.
#seo #content #webtraffic #blogger #contentmarketing #seomarketing…",en,"[{'text': 'seo', 'indices': [72, 76]}, {'text': 'content', 'indices': [77, 85]}, {'text': 'webtraffic', 'indices': [86, 97]}, {'text': 'blogger', 'indices': [98, 106]}, {'text': 'contentmarketing', 'indices': [107, 124]}, {'text': 'seomarketing', 'indices': [125, 138]}]","['seo', 'content', 'webtraffic', 'blogger', 'contentmarketing', 'seomarketing']",,: How Top Contracting Companies Heighten Their Traffic. …,How Top Contracting Companies Heighten Their Traffic …,"['how', 'top', 'contracting', 'companies', 'heighten', 'their', 'traffic']","how,top,contracting,company,heighten,their,traffic",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
20616,1.238660774056231e+18,Sat Mar 14 02:58:36 +0000 2020,"RT @Brandyovotnyseo: How to make PPC Services in USA best for business?
#seo #content #webtraffic #blogger #contentmarketing #seomarketing…",en,"[{'text': 'seo', 'indices': [72, 76]}, {'text': 'content', 'indices': [77, 85]}, {'text': 'webtraffic', 'indices': [86, 97]}, {'text': 'blogger', 'indices': [98, 106]}, {'text': 'contentmarketing', 'indices': [107, 124]}, {'text': 'seomarketing', 'indices': [125, 138]}]","['seo', 'content', 'webtraffic', 'blogger', 'contentmarketing', 'seomarketing']",,: How to make PPC Services in USA best for business? …,How make PPC Services USA best business …,"['how', 'make', 'ppc', 'services', 'usa', 'best', 'business']","how,make,ppc,service,usa,best,business",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
6265,1.238612684670722e+18,Fri Mar 13 23:47:30 +0000 2020,@salmanchelsea We will beat this bhai.  In Sha Allah 👍,en,[],[],👍,We will beat this bhai. In Sha Allah,We beat bhai In Sha Allah,"['we', 'beat', 'bhai', 'in', 'sha', 'allah']","we,beat,bhai,in,sha,allah",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
20585,1.238660673716007e+18,Sat Mar 14 02:58:12 +0000 2020,Wash your people 👏🧼 #positivity #nonegativity #SpreadLove #positivevibes #muchlove #blessed #haveagoodday… https://t.co/SjEO7cfOp8,en,"[{'text': 'positivity', 'indices': [20, 31]}, {'text': 'nonegativity', 'indices': [32, 45]}, {'text': 'SpreadLove', 'indices': [46, 57]}, {'text': 'positivevibes', 'indices': [58, 72]}, {'text': 'muchlove', 'indices': [73, 82]}, {'text': 'blessed', 'indices': [83, 91]}, {'text': 'haveagoodday', 'indices': [92, 105]}]","['positivity', 'nonegativity', 'spreadlove', 'positivevibes', 'muchlove', 'blessed', 'haveagoodday']",👏🧼,Wash your people 🧼 …,Wash people 🧼 …,"['wash', 'people']","wash,people",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1066,1.2385988259563151e+18,Fri Mar 13 22:52:26 +0000 2020,@amyjanesmith I've been using decaf too recently and noticed a massive improvement in my sleep 👍,en,[],[],👍,I've been using decaf too recently and noticed a massive improvement in my sleep,I 've using decaf recently noticed massive improvement sleep,"['i', 've', 'using', 'decaf', 'recently', 'noticed', 'massive', 'improvement', 'sleep']","i,ve,using,decaf,recently,noticed,massive,improvement,sleep",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
20569,1.238660624302801e+18,Sat Mar 14 02:58:00 +0000 2020,The difference between #contentmarketing &amp; #contentstrategy https://t.co/yz0pC2uUBW #content @sejournal @JuliaEmcCoy,en,"[{'text': 'contentmarketing', 'indices': [23, 40]}, {'text': 'contentstrategy', 'indices': [47, 63]}, {'text': 'content', 'indices': [88, 96]}]","['contentmarketing', 'contentstrategy', 'content']",,The difference between &amp;,The difference amp,"['the', 'difference', 'amp']","the,difference,amp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
6301,1.2386126976185385e+18,Fri Mar 13 23:47:34 +0000 2020,@kidaxxo U know what maybe something positive has come out of this 🤭,en,[],[],🤭,U know what maybe something positive has come out of this 🤭,U know maybe something positive come 🤭,"['u', 'know', 'maybe', 'something', 'positive', 'come']","u,know,maybe,something,positive,come",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1061,1.2385988257297572e+18,Fri Mar 13 22:52:26 +0000 2020,@JackPosobiec @StephenKing Love that 👍,en,[],[],👍,Love that,Love,['love'],love,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
26821,1.2386851724819825e+18,Sat Mar 14 04:35:33 +0000 2020,"times like this, we need gwsn

G - go wash your hands
W - wear a mask
S - soap and alcohol 
N - no crowded places

stan gwsn to be safe 👍",en,[],[],👍,"times like this, we need gwsn G - go wash your hands W - wear a mask S - soap and alcohol N - no crowded places stan gwsn to be safe",times like need gwsn G go wash hands W wear mask S soap alcohol N crowded places stan gwsn safe,"['times', 'like', 'need', 'gwsn', 'g', 'go', 'wash', 'hands', 'w', 'wear', 'mask', 's', 'soap', 'alcohol', 'n', 'crowded', 'places', 'stan', 'gwsn', 'safe']","time,like,need,gwsn,g,go,wash,hand,w,wear,mask,s,soap,alcohol,n,crowded,place,stan,gwsn,safe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
6353,1.2386127170759352e+18,Fri Mar 13 23:47:38 +0000 2020,@YellowCarRules I'm definitely up for that. 👍,en,[],[],👍,I'm definitely up for that.,I 'm definitely,"['i', 'm', 'definitely']","i,m,definitely",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
6363,1.2386127208046019e+18,Fri Mar 13 23:47:39 +0000 2020,"im a little disappointed in the ending, but it was a pretty good movie 👍",en,[],[],👍,"im a little disappointed in the ending, but it was a pretty good movie",im little disappointed ending pretty good movie,"['i', 'm', 'little', 'disappointed', 'ending', 'pretty', 'good', 'movie']","i,m,little,disappointed,ending,pretty,good,movie",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
20460,1.2386602124055388e+18,Sat Mar 14 02:56:22 +0000 2020,6 Common #SEO Mistakes That You Need to Avoid  #seo #content #webtraffic #blogger #contentmarketing #seomarketing… https://t.co/VkGf5Juwsw,en,"[{'text': 'SEO', 'indices': [9, 13]}, {'text': 'seo', 'indices': [47, 51]}, {'text': 'content', 'indices': [52, 60]}, {'text': 'webtraffic', 'indices': [61, 72]}, {'text': 'blogger', 'indices': [73, 81]}, {'text': 'contentmarketing', 'indices': [82, 99]}, {'text': 'seomarketing', 'indices': [100, 113]}]","['seo', 'seo', 'content', 'webtraffic', 'blogger', 'contentmarketing', 'seomarketing']",,Common Mistakes That You Need to Avoid …,Common Mistakes That You Need Avoid …,"['common', 'mistakes', 'that', 'you', 'need', 'avoid']","common,mistake,that,you,need,avoid",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
1034,1.238598818301526e+18,Fri Mar 13 22:52:24 +0000 2020,@goal Okay 👍,en,[],[],👍,Okay,Okay,['okay'],okay,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1031,1.2385988178864701e+18,Fri Mar 13 22:52:24 +0000 2020,@JimSpenceSport Thanks for that Jim. 👍,en,[],[],👍,Thanks for that Jim.,Thanks Jim,"['thanks', 'jim']","thanks,jim",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
1020,1.2385988149462016e+18,Fri Mar 13 22:52:24 +0000 2020,@MonaBaker18 They're all amazing. Cant say it any better. Hope they all stay virus free whilst trying to do their jobs. 👏👏👏,en,[],[],👏👏👏,They're all amazing. Cant say it any better. Hope they all stay virus free whilst trying to do their jobs.,They 're amazing Cant say better Hope stay virus free whilst trying jobs,"['they', 'amazing', 'ca', 'nt', 'say', 'better', 'hope', 'stay', 'virus', 'free', 'whilst', 'trying', 'jobs']","they,amazing,ca,nt,say,better,hope,stay,virus,free,whilst,trying,job",0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,pleasantclass
20314,1.2386597089506263e+18,Sat Mar 14 02:54:22 +0000 2020,JavaScript Draw on HTML5 Canvas Element  https://t.co/qiM00jL8MR #learning #resources #academy #content #courses… https://t.co/AQiaYTRoWg,en,"[{'text': 'learning', 'indices': [65, 74]}, {'text': 'resources', 'indices': [75, 85]}, {'text': 'academy', 'indices': [86, 94]}, {'text': 'content', 'indices': [95, 103]}, {'text': 'courses', 'indices': [104, 112]}]","['learning', 'resources', 'academy', 'content', 'courses']",,JavaScript Draw on HTML5 Canvas Element …,JavaScript Draw HTML5 Canvas Element …,"['javascript', 'draw', 'canvas', 'element']","javascript,draw,canvas,element",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
6546,1.2386127897170944e+18,Fri Mar 13 23:47:56 +0000 2020,"RT @huettemann: Hopefully back soon! 🙏 #wirschaffendas 

‼️From now on just home office @NetzwerkEBD‼️

🤞Don't panic! 🍀
👍 Act responsible f…",en,"[{'text': 'wirschaffendas', 'indices': [39, 54]}]",['wirschaffendas'],🙏‼‼🤞🍀👍,: Hopefully back soon! ‼️From now on just home office ‼️ 🤞Don't panic! Act responsible f…,Hopefully back soon ‼️From home office ‼️ 🤞Do n't panic Act responsible f…,"['hopefully', 'back', 'soon', 'home', 'office', 'do', 'panic', 'act', 'responsible', 'f']","hopefully,back,soon,home,office,do,panic,act,responsible,f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
20766,1.2386612031713444e+18,Sat Mar 14 03:00:18 +0000 2020,. @thesmartlocal launches @YouTube drama series inspired by @netflix's 'Black Mirror' https://t.co/yNSBK6DeFp #social #content,en,"[{'text': 'social', 'indices': [110, 117]}, {'text': 'content', 'indices': [118, 126]}]","['social', 'content']",,. launches drama series inspired by 's 'Black Mirror',launches drama series inspired 's 'Black Mirror,"['launches', 'drama', 'series', 'inspired', 'black', 'mirror']","launch,drama,series,inspired,black,mirror",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
